"age" "female" "hisp" "education" "earnings" "hours" "week" "union" "uncov" "region" "race" "marital"
"22889" 52 0 0 20 67000 40 52 0 0 3 1 1
"22890" 61 0 0 12 389599 40 52 0 0 3 1 1
"22891" 29 0 0 12 38000 40 52 0 0 1 1 1
"22892" 38 0 0 14 82000 65 52 0 0 3 1 1
"22893" 44 0 0 13 60000 48 52 0 0 3 1 5
"22894" 23 0 0 14 32000 40 52 0 0 4 1 1
"22895" 26 0 1 13 17000 40 52 0 0 4 1 1
"22896" 34 0 0 16 64988 40 52 0 0 2 1 1
"22897" 53 0 1 14 35000 40 52 0 0 4 1 7
"22898" 32 0 0 14 37000 45 52 0 0 1 1 1
"22899" 54 0 0 16 70000 40 52 0 0 1 1 1
"22900" 48 0 0 16 150000 40 52 0 0 1 1 1
"22901" 29 0 1 12 35000 99 52 0 0 3 1 1
"22902" 26 0 0 11 22000 40 52 0 0 2 1 7
"22903" 41 0 0 12 40000 40 52 0 0 4 1 5
"22904" 63 0 0 16 60000 60 52 0 0 3 1 1
"22905" 51 0 0 13 41000 40 52 0 0 2 1 1
"22906" 45 0 0 16 80000 65 52 0 0 3 1 1
"22907" 30 0 0 12 38000 40 52 0 0 3 1 5
"22908" 53 0 0 12 50000 60 52 0 0 3 1 1
"22909" 45 0 0 18 110000 40 52 0 0 3 1 5
"22910" 30 0 0 20 2e+05 60 52 0 0 4 1 7
"22911" 38 0 1 10 35000 50 52 0 0 4 1 1
"22912" 46 0 1 11 46000 40 52 0 0 3 1 1
"22913" 62 0 0 12 20800 40 52 0 0 1 1 1
"22914" 52 0 0 13 1e+05 40 52 0 0 3 1 1
"22915" 60 0 0 16 45000 55 52 0 0 3 1 1
"22916" 47 0 0 13 30000 40 52 0 0 1 1 1
"22917" 63 0 0 6 10000 60 52 0 0 3 1 5
"22918" 45 0 0 16 95000 45 52 0 0 3 1 1
"22919" 48 0 0 16 50000 55 52 0 0 3 1 1
"22920" 37 0 0 16 125000 60 52 0 0 3 1 1
"22921" 47 0 1 16 31200 40 52 0 0 4 1 1
"22922" 50 0 0 20 9800 36 52 0 0 2 1 1
"22923" 63 0 0 14 389599 50 52 0 0 4 1 1
"22924" 29 0 1 13 28500 40 52 0 0 1 1 6
"22925" 52 0 1 6 50000 52 52 0 0 4 1 1
"22926" 38 0 0 13 52000 45 52 0 0 3 1 1
"22927" 37 0 0 16 55000 40 52 0 0 2 1 5
"22928" 45 0 1 13 18000 40 52 0 0 4 1 1
"22929" 29 0 1 12 21000 40 52 0 0 2 1 1
"22930" 44 0 0 14 50000 40 52 0 0 1 1 1
"22931" 41 0 0 16 90000 40 52 0 0 4 1 1
"22932" 53 0 1 8 48000 40 52 0 0 3 1 1
"22933" 30 0 1 13 30000 40 52 0 0 4 1 7
"22934" 29 0 1 12 9500 40 52 0 0 2 1 1
"22935" 54 0 0 16 389599 50 52 0 0 4 1 1
"22936" 42 0 0 16 120000 50 52 0 0 1 1 1
"22937" 43 0 0 16 63500 40 52 0 0 3 1 7
"22938" 33 0 0 12 42000 45 52 0 0 1 1 1
"22939" 53 0 0 13 70000 40 52 0 0 2 1 1
"22940" 47 0 0 12 27000 70 52 0 0 2 1 1
"22941" 59 0 0 18 140000 40 52 0 0 1 1 1
"22942" 38 0 0 13 80000 40 52 0 0 3 1 1
"22943" 33 0 0 16 45000 42 52 0 0 4 1 1
"22944" 56 0 0 16 65000 50 52 0 0 2 1 1
"22945" 34 0 0 13 18000 40 52 1 0 2 1 1
"22946" 38 0 1 0 15000 36 52 0 0 4 1 1
"22947" 50 0 0 12 53000 40 52 0 0 4 1 1
"22948" 34 0 0 13 117946 50 52 0 0 1 1 1
"22949" 50 0 0 18 35000 60 52 0 0 2 1 1
"22950" 58 0 0 14 28000 40 52 0 0 2 1 1
"22951" 41 0 0 12 50000 45 52 0 0 3 1 1
"22952" 43 0 0 16 60320 40 52 0 0 2 1 1
"22953" 24 0 0 12 20000 40 52 0 0 2 1 7
"22954" 41 0 1 12 29800 45 52 0 0 1 1 1
"22955" 56 0 0 12 35000 40 52 0 0 2 1 1
"22956" 39 0 0 12 48000 65 52 0 0 1 1 1
"22957" 39 0 0 13 40000 40 52 0 0 4 1 1
"22958" 43 0 0 11 27800 40 52 0 0 3 1 1
"22959" 26 0 0 13 110000 75 52 0 0 2 1 7
"22960" 60 0 0 16 40000 40 52 0 0 2 1 1
"22961" 32 0 0 10 52000 40 52 0 0 1 1 1
"22962" 54 0 0 12 29500 40 52 0 0 2 1 1
"22963" 51 0 0 16 65400 60 52 0 0 2 1 1
"22964" 49 0 0 13 24000 60 52 0 0 2 1 1
"22965" 20 0 0 12 35000 40 48 0 0 1 1 7
"22966" 43 0 0 13 50000 40 52 0 0 1 1 1
"22967" 44 0 0 18 1e+05 40 52 0 0 4 1 7
"22968" 53 0 0 13 49600 40 52 0 0 2 1 1
"22969" 39 0 1 13 45000 40 52 0 0 3 1 1
"22970" 46 0 0 16 120000 45 52 0 0 4 1 1
"22971" 45 0 0 12 40000 60 52 0 0 2 1 1
"22972" 48 0 0 13 80000 40 52 0 0 4 1 5
"22973" 41 0 0 13 83847 40 52 0 0 1 1 1
"22974" 51 0 0 12 33000 40 52 0 0 3 1 5
"22975" 61 0 0 12 25000 40 52 0 0 3 1 1
"22976" 34 0 0 12 29000 40 52 0 0 4 1 7
"22977" 47 0 0 13 65000 55 52 0 0 3 1 1
"22978" 41 0 1 12 25000 38 52 0 0 3 1 1
"22979" 33 0 1 14 60000 52 52 0 0 1 1 1
"22980" 33 0 1 16 36000 48 52 0 0 4 1 1
"22981" 42 0 1 8 18000 40 52 0 0 3 1 1
"22982" 34 0 1 12 55000 45 52 0 0 4 1 1
"22983" 46 0 0 14 1e+05 50 52 0 0 1 1 1
"22984" 61 0 0 13 95000 60 52 0 0 2 1 1
"22985" 39 0 1 14 35002 45 52 0 0 3 1 1
"22986" 28 0 0 16 16000 40 52 0 0 3 1 7
"22987" 37 0 0 12 60000 40 52 0 0 1 1 1
"22988" 58 0 0 13 65000 40 52 0 0 4 1 1
"22989" 35 0 1 12 80000 40 52 0 0 4 1 6
"22990" 29 0 1 13 60000 40 52 0 0 3 1 1
"22991" 45 0 0 12 45600 40 52 0 0 4 1 7
"22992" 23 0 0 13 25000 40 52 0 0 4 1 7
"22993" 32 0 0 16 40000 40 52 1 0 4 1 3
"22994" 50 0 0 18 47000 40 52 0 0 1 1 1
"22995" 43 0 0 9 69000 55 52 0 0 1 1 1
"22996" 24 0 0 14 2500 50 52 0 0 2 1 7
"22997" 42 0 0 20 160000 60 52 0 0 1 1 1
"22998" 39 0 0 16 70000 40 52 0 0 4 1 1
"22999" 60 0 1 8 21000 40 52 0 0 3 1 1
"23000" 38 0 0 16 90000 45 52 0 0 3 1 1
"23001" 47 0 1 8 16000 40 52 0 0 2 1 1
"23002" 43 0 1 13 31000 40 52 0 0 3 1 1
"23003" 37 0 0 11 61000 50 50 0 0 3 1 1
"23004" 29 0 1 13 45000 65 52 0 0 4 1 1
"23005" 59 0 0 12 38000 42 52 0 0 2 1 1
"23006" 53 0 0 16 63000 40 52 0 0 1 1 1
"23007" 47 0 0 20 75000 40 52 0 0 2 1 1
"23008" 34 0 0 16 40458 50 52 0 0 1 1 1
"23009" 23 0 1 13 29000 40 52 0 0 4 1 7
"23010" 30 0 0 13 389599 65 52 0 0 4 1 1
"23011" 28 0 0 14 20400 40 52 0 0 3 1 7
"23012" 71 0 0 12 15000 40 52 0 0 3 1 4
"23013" 38 0 0 13 75000 40 52 0 0 3 1 6
"23014" 31 0 0 12 37440 40 52 0 0 3 1 3
"23015" 63 0 0 10 45000 40 52 0 0 1 1 1
"23016" 44 0 0 16 120000 48 52 0 0 3 1 1
"23017" 60 0 0 16 85000 60 52 0 0 2 1 1
"23018" 52 0 0 16 125000 60 52 0 0 3 1 1
"23019" 29 0 1 13 44000 40 52 0 0 3 1 1
"23020" 38 0 0 16 37000 45 52 0 0 2 1 1
"23021" 42 0 0 12 40000 40 52 0 0 4 1 1
"23022" 24 0 0 16 20000 40 52 0 0 2 1 1
"23023" 28 0 1 12 10000 40 52 0 0 4 1 7
"23024" 34 0 1 16 25000 40 52 0 0 4 1 1
"23025" 55 0 0 20 56000 40 52 0 0 2 1 5
"23026" 48 0 0 13 42500 75 52 0 0 2 1 1
"23027" 34 0 0 14 93000 40 52 0 0 3 1 1
"23028" 52 0 0 13 41600 45 52 0 0 3 1 1
"23029" 33 0 0 16 78000 40 52 0 0 2 1 1
"23030" 31 0 1 14 65000 40 52 0 0 4 1 5
"23031" 46 0 0 13 20000 40 52 0 0 1 1 7
"23032" 51 0 0 16 90000 60 52 0 0 3 1 1
"23033" 38 0 0 16 160000 60 52 0 0 3 1 7
"23034" 62 0 0 13 62000 40 52 0 0 3 1 1
"23035" 35 0 0 16 89000 55 52 0 0 1 1 1
"23036" 44 0 0 20 140000 50 52 0 0 3 1 1
"23037" 43 0 0 16 92000 40 52 0 0 3 1 1
"23038" 57 0 0 16 97772 50 52 0 0 2 1 1
"23039" 42 0 0 12 70000 55 52 0 0 4 1 1
"23040" 33 0 0 18 47000 40 52 0 0 4 1 1
"23041" 34 0 1 12 6000 40 52 0 0 3 1 1
"23042" 24 0 0 13 3000 55 52 0 0 4 1 1
"23043" 56 0 0 20 48000 38 52 0 0 1 1 1
"23044" 37 0 0 13 140000 50 52 0 0 1 1 1
"23045" 44 0 0 18 110002 55 52 0 0 2 1 1
"23046" 33 0 0 16 80000 45 52 0 0 3 1 1
"23047" 72 0 0 16 70000 50 52 0 0 4 1 1
"23048" 53 0 0 13 60000 40 52 0 0 3 1 1
"23049" 36 0 0 13 23500 40 52 0 0 4 1 1
"23050" 32 0 0 16 102000 60 52 0 0 1 1 1
"23051" 38 0 1 14 32000 60 48 0 0 1 1 1
"23052" 39 0 0 13 37000 42 52 0 0 2 1 1
"23053" 60 0 0 18 60000 45 52 0 0 4 1 1
"23054" 46 0 0 12 135000 50 52 0 0 1 1 1
"23055" 38 0 0 13 38000 40 52 0 0 4 1 1
"23056" 54 0 0 13 65000 50 52 0 0 4 1 1
"23057" 22 0 1 12 35000 80 52 0 0 3 1 1
"23058" 40 0 1 12 30000 40 52 0 0 3 1 1
"23059" 40 0 0 13 32000 40 52 0 0 3 1 1
"23060" 60 0 1 4 35000 40 52 0 0 3 1 1
"23061" 35 0 0 14 55000 50 52 0 0 4 1 1
"23062" 28 0 0 18 72000 40 52 0 0 3 1 1
"23063" 45 0 0 20 90000 40 52 0 0 1 1 1
"23064" 43 0 0 12 87000 45 52 0 0 1 1 1
"23065" 31 0 0 14 42500 40 52 0 0 2 1 1
"23066" 27 0 0 14 45000 48 52 0 0 3 1 7
"23067" 43 0 0 20 125000 40 52 0 0 3 1 1
"23068" 50 0 0 13 6000 52 52 1 0 4 1 5
"23069" 55 0 0 12 27082 42 52 0 0 1 1 1
"23070" 46 0 0 13 70000 45 52 1 0 2 1 1
"23071" 39 0 0 16 50000 40 52 0 0 4 1 7
"23072" 29 0 0 14 38000 36 48 0 0 4 1 1
"23073" 65 0 0 14 35000 40 52 0 0 3 1 7
"23074" 69 0 1 20 40000 60 52 0 0 3 1 1
"23075" 65 0 0 18 34000 40 52 0 0 3 1 1
"23076" 50 0 0 16 110000 50 52 0 0 1 1 7
"23077" 47 0 0 16 155000 50 52 0 0 3 1 1
"23078" 54 0 0 12 49000 40 52 0 0 1 1 5
"23079" 25 0 0 10 28000 40 52 0 0 3 1 7
"23080" 47 0 0 16 110000 45 52 0 0 4 1 1
"23081" 45 0 0 13 40000 40 52 0 0 3 1 1
"23082" 33 0 0 18 389599 40 52 0 0 1 1 1
"23083" 49 0 1 6 28600 40 52 0 0 4 1 1
"23084" 32 0 0 18 55000 55 52 0 0 3 1 1
"23085" 77 0 0 13 33000 48 52 0 0 4 1 4
"23086" 30 0 0 16 111000 50 52 0 0 1 1 1
"23087" 37 0 1 13 109000 40 52 0 0 4 1 1
"23088" 32 0 0 12 27000 40 52 0 0 1 1 1
"23089" 37 0 0 12 73000 40 52 0 0 1 1 7
"23090" 28 0 1 12 18000 40 52 0 0 3 1 1
"23091" 25 0 0 14 35000 45 52 0 0 2 1 7
"23092" 35 0 0 20 1e+05 45 52 0 0 2 1 1
"23093" 34 0 0 13 50000 40 52 0 0 3 1 1
"23094" 46 0 0 16 95000 40 52 0 0 2 1 1
"23095" 62 0 0 16 7000 60 52 0 0 2 1 1
"23096" 39 0 0 16 80000 70 52 0 0 2 1 1
"23097" 40 0 0 13 40000 40 52 0 0 2 1 7
"23098" 53 0 0 12 95000 40 52 0 0 1 1 5
"23099" 35 0 1 10 32000 40 52 0 0 4 1 1
"23100" 29 0 0 16 80000 50 52 0 0 2 1 1
"23101" 19 0 0 12 38000 40 52 0 0 4 1 7
"23102" 53 0 0 12 135000 40 52 0 0 3 1 1
"23103" 42 0 1 12 35000 45 52 0 0 4 1 1
"23104" 38 0 0 12 29000 45 52 0 0 1 1 1
"23105" 22 0 0 16 70002 40 52 0 0 3 1 7
"23106" 31 0 0 13 35000 44 52 0 0 2 1 1
"23107" 21 0 0 12 28000 48 52 0 0 4 1 7
"23108" 30 0 0 12 33018 40 52 0 0 1 1 1
"23109" 38 0 0 14 55000 50 52 0 0 4 1 1
"23110" 28 0 0 12 102000 50 51 0 0 2 1 1
"23111" 29 0 1 13 21000 40 52 0 0 3 1 1
"23112" 52 0 0 18 389599 50 52 0 0 3 1 1
"23113" 42 0 0 16 150000 40 52 0 0 1 1 1
"23114" 40 0 0 12 1e+05 50 52 0 0 2 1 1
"23115" 72 0 0 12 48000 40 52 0 0 2 1 5
"23116" 30 0 0 16 46000 40 52 0 0 2 1 1
"23117" 38 0 0 20 33583 60 52 0 0 4 1 7
"23118" 33 0 0 14 40000 55 52 0 0 2 1 5
"23119" 60 0 0 12 41000 40 52 0 0 3 1 1
"23120" 49 0 0 12 15035 45 50 0 0 2 1 1
"23121" 39 0 0 20 180000 65 52 0 0 1 1 1
"23122" 39 0 1 16 36000 40 52 0 0 1 1 1
"23123" 47 0 0 16 50000 40 52 0 0 3 1 1
"23124" 47 0 0 20 82900 80 52 0 0 2 1 1
"23125" 52 0 0 16 80000 40 52 0 0 4 1 1
"23126" 54 0 0 13 49000 47 52 0 0 4 1 1
"23127" 41 0 0 13 44000 40 52 0 0 4 1 1
"23128" 35 0 0 12 80000 40 52 0 0 4 1 5
"23129" 33 0 0 18 150000 50 52 0 0 1 1 7
"23130" 44 0 0 16 35000 40 52 0 0 4 1 7
"23131" 62 0 0 16 108000 40 52 0 0 3 1 1
"23132" 41 0 1 12 40000 40 52 0 0 4 1 1
"23133" 60 0 1 11 20000 40 52 0 0 4 1 1
"23134" 38 0 0 12 101000 50 52 0 0 4 1 1
"23135" 42 0 0 20 59000 40 52 0 0 2 1 7
"23136" 54 0 0 18 102000 40 52 0 0 2 1 1
"23137" 47 0 0 11 60000 40 52 0 0 2 1 1
"23138" 41 0 0 14 65000 40 52 0 0 3 1 1
"23139" 50 0 0 16 61000 40 52 0 0 4 1 1
"23140" 29 0 1 13 16000 40 52 0 0 4 1 1
"23141" 52 0 0 12 75000 40 52 0 0 2 1 1
"23142" 49 0 0 13 26000 40 52 0 0 3 1 1
"23143" 53 0 0 12 35000 42 52 0 0 2 1 1
"23144" 36 0 1 12 20000 40 52 0 0 4 1 1
"23145" 46 0 0 18 2e+05 50 52 0 0 1 1 1
"23146" 45 0 0 16 95000 50 52 0 0 3 1 1
"23147" 47 0 0 20 90000 40 52 0 0 1 1 1
"23148" 61 0 0 12 150000 50 52 0 0 1 1 1
"23149" 54 0 0 12 38000 45 52 0 0 1 1 1
"23150" 60 0 0 12 41645 45 52 0 0 3 1 1
"23151" 32 0 0 10 40000 40 50 0 0 4 1 1
"23152" 45 0 0 18 70000 40 52 0 0 2 1 1
"23153" 58 0 0 16 180000 50 52 0 0 1 1 1
"23154" 24 0 0 14 15000 40 52 1 0 4 1 7
"23155" 40 0 1 6 36000 52 52 0 0 4 1 1
"23156" 56 0 0 20 60000 40 50 0 0 4 1 1
"23157" 39 0 0 20 47000 40 52 0 0 1 1 1
"23158" 46 0 0 16 92000 40 52 0 0 3 1 1
"23159" 34 0 0 20 150000 40 51 0 0 3 1 1
"23160" 55 0 0 13 75000 40 52 0 0 4 1 1
"23161" 31 0 0 14 50000 48 52 0 0 4 1 1
"23162" 27 0 0 16 70002 50 52 0 0 3 1 1
"23163" 59 0 0 12 36000 40 52 0 0 3 1 1
"23164" 63 0 0 20 150000 55 52 0 0 4 1 1
"23165" 52 0 1 16 33000 40 52 0 0 4 1 6
"23166" 37 0 0 20 1e+05 50 52 0 0 2 1 1
"23167" 19 0 0 12 25000 40 52 0 0 2 1 7
"23168" 45 0 0 20 51000 40 52 0 0 4 1 5
"23169" 58 0 1 18 75000 40 52 0 0 4 1 1
"23170" 43 0 0 14 40000 40 52 0 0 4 1 7
"23171" 51 0 0 12 60000 40 52 0 0 3 1 1
"23172" 74 0 0 12 3200 65 52 0 0 2 1 1
"23173" 29 0 0 12 12404 40 52 0 0 1 1 7
"23174" 46 0 0 13 60000 47 52 0 0 2 1 1
"23175" 25 0 0 16 50000 40 52 0 0 2 1 3
"23176" 41 0 0 12 60000 50 52 0 0 1 1 1
"23177" 50 0 0 12 54000 40 52 0 0 1 1 1
"23178" 49 0 0 12 15535 40 52 0 0 3 1 1
"23179" 60 0 0 13 75000 40 52 0 0 2 1 1
"23180" 41 0 0 13 389599 50 52 0 0 4 1 1
"23181" 49 0 0 13 31000 40 52 0 0 3 1 1
"23182" 24 0 0 16 50000 38 52 0 0 1 1 7
"23183" 38 0 0 16 50000 40 52 0 0 4 1 1
"23184" 25 0 0 13 25000 40 52 0 0 2 1 7
"23185" 24 0 0 14 40000 40 52 0 0 2 1 7
"23186" 57 0 0 18 175000 60 52 0 0 1 1 1
"23187" 28 0 0 12 81500 43 52 0 0 4 1 1
"23188" 59 0 0 16 60000 52 52 0 0 2 1 1
"23189" 34 0 0 18 63000 40 52 0 0 2 1 1
"23190" 28 0 0 12 44000 40 51 0 0 2 1 7
"23191" 43 0 0 14 48000 40 52 0 0 2 1 1
"23192" 26 0 0 8 1 50 52 0 0 2 1 1
"23193" 42 0 1 13 60000 40 52 0 0 3 1 1
"23194" 25 0 0 14 24000 40 52 0 0 3 1 7
"23195" 22 0 0 18 20000 40 50 0 0 3 1 7
"23196" 25 0 0 16 18064 36 50 0 0 2 1 1
"23197" 56 0 0 16 45000 56 52 0 0 1 1 1
"23198" 57 0 0 16 148000 50 52 0 0 3 1 1
"23199" 44 0 0 13 22000 60 52 0 0 2 1 1
"23200" 60 0 0 13 44000 40 52 0 0 4 1 1
"23201" 62 0 0 11 34000 40 52 0 0 2 1 4
"23202" 43 0 1 18 72000 40 52 0 0 3 1 1
"23203" 39 0 0 18 116000 60 52 0 0 2 1 1
"23204" 37 0 0 12 34000 40 52 0 0 1 1 1
"23205" 35 0 0 12 8700 56 52 0 0 3 1 1
"23206" 54 0 1 12 32800 40 52 0 0 3 1 1
"23207" 28 0 1 4 35000 40 52 0 0 3 1 1
"23208" 43 0 0 16 96000 50 52 0 0 2 1 1
"23209" 40 0 1 6 65000 55 52 0 0 4 1 1
"23210" 43 0 0 13 86000 40 52 1 0 4 1 4
"23211" 51 0 0 12 70000 40 52 0 0 3 1 1
"23212" 35 0 0 20 45000 40 52 0 0 4 1 1
"23213" 41 0 0 12 32000 40 52 0 0 3 1 7
"23214" 42 0 0 13 389599 50 52 0 0 1 1 1
"23215" 26 0 1 12 23500 60 52 0 0 3 1 1
"23216" 41 0 0 12 45000 40 52 0 0 3 1 1
"23217" 33 0 0 18 60000 40 52 0 0 2 1 1
"23218" 38 0 0 13 60000 50 50 0 0 4 1 1
"23219" 46 0 0 18 90000 60 52 0 0 4 1 1
"23220" 37 0 0 13 37000 50 51 0 0 2 1 1
"23221" 61 0 0 16 90000 60 52 0 0 1 1 1
"23222" 24 0 0 13 5500 40 52 0 0 3 1 7
"23223" 27 0 0 18 87000 40 52 0 0 4 1 7
"23224" 26 0 1 11 16000 40 52 0 0 4 1 1
"23225" 23 0 1 13 31200 68 52 0 0 1 1 1
"23226" 56 0 0 16 57000 60 52 0 0 1 1 7
"23227" 48 0 0 13 30000 40 52 0 0 2 1 1
"23228" 57 0 0 18 80000 45 52 0 0 3 1 1
"23229" 23 0 0 16 30000 40 52 0 0 4 1 7
"23230" 26 0 0 16 92000 40 52 0 0 3 1 1
"23231" 41 0 0 13 75000 40 50 0 0 4 1 5
"23232" 49 0 0 12 29000 45 52 0 0 2 1 5
"23233" 54 0 0 13 42700 40 52 0 0 1 1 1
"23234" 38 0 1 11 48000 40 52 0 0 3 1 1
"23235" 46 0 1 12 60000 50 52 0 0 4 1 1
"23236" 59 0 1 10 50000 40 52 0 0 3 1 1
"23237" 28 0 0 12 30848 40 52 0 0 3 1 1
"23238" 54 0 0 12 54000 40 52 0 0 4 1 1
"23239" 30 0 0 13 65000 40 52 0 0 3 1 7
"23240" 30 0 0 12 45200 50 52 0 0 4 1 5
"23241" 40 0 0 13 35000 40 52 0 0 2 1 1
"23242" 32 0 0 13 56000 45 52 0 0 1 1 7
"23243" 51 0 0 16 76000 40 52 0 0 1 1 1
"23244" 48 0 0 16 150000 60 52 0 0 3 1 1
"23245" 56 0 1 12 20000 40 52 0 0 3 1 1
"23246" 39 0 0 13 35000 40 48 0 0 3 1 1
"23247" 21 0 0 13 18000 40 52 0 0 2 1 1
"23248" 52 0 0 14 110000 40 52 0 0 4 1 1
"23249" 31 0 0 16 127000 50 52 0 0 3 1 1
"23250" 32 0 0 16 65000 50 52 0 0 3 1 1
"23251" 40 0 0 16 102000 40 52 0 0 3 1 1
"23252" 51 0 1 6 25000 40 52 0 0 4 1 1
"23253" 53 0 1 8 23400 40 52 0 0 4 1 1
"23254" 39 0 0 13 50000 50 52 0 0 4 1 1
"23255" 41 0 1 12 25000 40 52 0 0 3 1 1
"23256" 52 0 1 4 22000 40 52 0 0 4 1 1
"23257" 41 0 0 12 135000 40 52 0 0 3 1 1
"23258" 27 0 0 12 65000 55 52 0 0 4 1 1
"23259" 24 0 0 16 60000 40 52 0 0 4 1 7
"23260" 41 0 0 12 44703 40 52 0 0 2 1 7
"23261" 47 0 0 13 109226 40 52 0 0 4 1 1
"23262" 31 0 0 12 37000 50 52 0 0 3 1 1
"23263" 42 0 0 13 55000 40 52 0 0 3 1 1
"23264" 64 0 0 18 80000 40 52 0 0 3 1 1
"23265" 59 0 0 14 29000 68 52 0 0 1 1 5
"23266" 26 0 0 12 30000 40 50 0 0 2 1 1
"23267" 38 0 1 16 49500 43 52 0 0 1 1 6
"23268" 63 0 0 18 60000 50 52 0 0 4 1 5
"23269" 43 0 0 12 19000 40 52 0 0 4 1 4
"23270" 44 0 0 14 38000 38 52 0 0 2 1 1
"23271" 52 0 0 13 60000 40 52 0 0 1 1 1
"23272" 38 0 0 12 72000 40 52 0 0 3 1 1
"23273" 25 0 1 11 25000 40 52 0 0 4 1 7
"23274" 58 0 0 12 78000 50 52 0 0 2 1 1
"23275" 44 0 0 16 37000 50 52 0 0 1 1 1
"23276" 39 0 0 16 150000 40 52 0 0 3 1 1
"23277" 42 0 0 14 30000 40 52 0 0 1 1 1
"23278" 24 0 0 16 50002 40 52 0 0 3 1 7
"23279" 24 0 0 12 35000 50 52 0 0 3 1 1
"23280" 27 0 0 16 18000 40 52 0 0 4 1 1
"23281" 32 0 0 10 30000 40 52 0 0 3 1 1
"23282" 49 0 0 13 26002 40 52 0 0 2 1 1
"23283" 38 0 0 12 80000 45 52 0 0 4 1 1
"23284" 38 0 0 13 60000 60 52 0 0 2 1 1
"23285" 49 0 0 13 1e+05 40 52 0 0 1 1 1
"23286" 41 0 0 12 50000 40 52 0 0 3 1 1
"23287" 32 0 1 16 45000 40 52 0 0 4 1 7
"23288" 44 0 0 16 65000 48 52 0 0 1 1 1
"23289" 24 0 0 13 19200 40 52 0 0 3 1 1
"23290" 52 0 0 13 55000 45 52 0 0 1 1 5
"23291" 30 0 1 13 23000 60 52 0 0 3 1 1
"23292" 49 0 0 20 75000 40 52 0 0 4 1 1
"23293" 24 0 1 13 28000 40 52 0 0 4 1 7
"23294" 29 0 0 12 23000 50 52 0 0 4 1 7
"23295" 38 0 0 16 151320 45 52 0 0 3 1 1
"23296" 44 0 1 10 40000 40 52 0 0 1 1 1
"23297" 36 0 0 18 49000 45 52 0 0 3 1 1
"23298" 20 0 0 12 20000 40 52 0 0 4 1 7
"23299" 43 0 0 16 145000 50 52 0 0 3 1 1
"23300" 63 0 0 18 180000 45 52 0 0 3 1 1
"23301" 53 0 0 13 42000 40 52 0 0 2 1 5
"23302" 66 0 0 12 25000 46 52 0 0 3 1 1
"23303" 20 0 1 12 25000 40 52 0 0 4 1 7
"23304" 26 0 0 13 45000 45 52 0 0 3 1 7
"23305" 45 0 1 13 125000 45 52 0 0 4 1 1
"23306" 35 0 1 16 120000 50 52 0 0 4 1 1
"23307" 42 0 0 16 120000 50 52 0 0 4 1 1
"23308" 51 0 0 12 60000 50 52 0 0 1 1 1
"23309" 47 0 0 16 65000 55 52 0 0 1 1 1
"23310" 26 0 0 16 28000 40 52 0 0 2 1 7
"23311" 37 0 0 14 46000 55 52 0 0 2 1 1
"23312" 40 0 0 18 56000 52 52 1 0 4 1 1
"23313" 57 0 1 6 40000 40 50 0 0 4 1 1
"23314" 56 0 0 16 65000 40 52 0 0 2 1 5
"23315" 36 0 0 16 52000 40 52 0 0 4 1 1
"23316" 57 0 1 6 35000 40 52 0 0 4 1 1
"23317" 34 0 0 12 60000 70 52 0 0 4 1 1
"23318" 52 0 1 12 39000 40 52 0 0 4 1 1
"23319" 24 0 0 18 37000 40 52 0 0 3 1 7
"23320" 46 0 0 18 163500 50 52 0 0 3 1 1
"23321" 28 0 0 13 20000 40 52 0 0 3 1 7
"23322" 41 0 0 16 1e+05 50 52 0 0 1 1 1
"23323" 42 0 0 18 60000 40 52 0 0 3 1 1
"23324" 54 0 0 13 32000 38 52 0 0 2 1 5
"23325" 40 0 0 18 130000 50 52 0 0 1 1 1
"23326" 28 0 1 16 65300 50 52 0 0 4 1 1
"23327" 34 0 0 18 70000 40 52 0 0 3 1 1
"23328" 45 0 0 16 85000 60 52 0 0 2 1 1
"23329" 61 0 0 12 28000 38 52 0 0 3 1 1
"23330" 32 0 0 18 32000 40 52 0 0 2 1 1
"23331" 22 0 1 6 30000 40 52 0 0 2 1 7
"23332" 38 0 0 16 69000 40 52 0 0 3 1 1
"23333" 22 0 0 12 30000 40 52 0 0 1 1 7
"23334" 31 0 1 11 60000 45 52 0 0 4 1 1
"23335" 46 0 0 16 60000 40 52 0 0 2 1 1
"23336" 45 0 0 18 74000 60 52 0 0 3 1 1
"23337" 34 0 1 14 70000 40 52 0 0 4 1 1
"23338" 33 0 0 18 70000 40 52 0 0 2 1 1
"23339" 30 0 0 14 43000 60 52 0 0 2 1 7
"23340" 58 0 0 16 87000 40 52 0 0 1 1 1
"23341" 36 0 0 12 82000 42 52 0 0 3 1 1
"23342" 55 0 0 20 391099 45 52 0 0 1 1 1
"23343" 52 0 0 18 124000 40 52 0 0 3 1 1
"23344" 59 0 0 12 23400 50 50 0 0 1 1 1
"23345" 39 0 0 13 48000 40 52 0 0 3 1 1
"23346" 53 0 0 16 150000 40 52 0 0 3 1 1
"23347" 65 0 0 12 60000 40 52 0 0 1 1 1
"23348" 57 0 1 18 88000 45 52 0 0 3 1 1
"23349" 64 0 0 12 55000 40 52 0 0 2 1 1
"23350" 56 0 0 13 40000 40 52 0 0 3 1 1
"23351" 37 0 0 14 60000 40 52 0 0 1 1 1
"23352" 28 0 0 13 49000 40 52 0 0 2 1 7
